unlocode,country,location_code,name,name_ascii,subdivision,latitude,longitude
CNBLX,CN,BLX,Honghai Pt,Honghai Pt,GD,23.166666666666668,114.26666666666667
CNBMJ,CN,BMJ,Baimajing,Baimajing,HI,19.7,109.21666666666667
CNBSD,CN,BSD,Baoshan Pt,Baoshan Pt,SH,31.416666666666668,121.48333333333333
CNBSP,CN,BSP,Basuo Pt,Basuo Pt,HI,19.0,108.61666666666666
CNBYA,CN,BYA,Bayan,Bayan,HL,46.083333333333336,127.4
CNBYG,CN,BYG,Baiyang,Baiyang,HB,30.433333333333334,111.51666666666667
CNBYN,CN,BYN,Binyang,Binyang,FJ,27.25,120.33333333333333
CNBZG,CN,BZG,Bozhong,Bozhong,TJ,38.45,118.43333333333334
CNCDH,CN,CDH,Changdianhekou,Changdianhekou,LN,40.416666666666664,124.8
CNCFD,CN,CFD,Caofeidian Pt,Caofeidian Pt,HE,38.95,118.53333333333333
CNCGM,CN,CGM,Chongming,Chongming,SH,31.633333333333333,121.4
CNCGS,CN,CGS,Changshu Pt,Changshu Pt,JS,31.65,120.71666666666667
CNCGW,CN,CGW,Cangwu,Cangwu,GX,23.483333333333334,111.31666666666666
CNCHI,CN,CHI,Chizhou,Chizhou,AH,30.65,117.46666666666667
CNCHU,CN,CHU,Chaohu,Chaohu,AH,31.6,117.85
CNCHX,CN,CHX,Chengxi,Chengxi,SH,31.916666666666668,120.23333333333333
CNCHY,CN,CHY,Chaoyang Pt,Chaoyang Pt,GD,23.266666666666666,116.6
CNCHZ,CN,CHZ,Chuzhou,Chuzhou,AH,32.31666666666667,118.28333333333333
CNCIV,CN,CIV,Civet / Guandong,Civet / Guandong,GD,22.266666666666666,113.06666666666666
CNCIX,CN,CIX,Cixi,Cixi,ZJ,30.166666666666668,121.23333333333333
CNCJG,CN,CJG,Caojing,Caojing,SH,30.783333333333335,121.4
CNCLJ,CN,CLJ,Chenglingji Pt,Chenglingji Pt,HN,29.433333333333334,113.15
CNCNG,CN,CNG,Chengde,Chengde,HE,40.96666666666667,117.93333333333334
CNCOZ,CN,COZ,Chaozhou,Chaozhou,GD,23.666666666666668,116.63333333333334
CNCQI,CN,CQI,Chongqing,Chongqing,CQ,29.583333333333332,106.55
CNCSH,CN,CSH,Changsha,Changsha,HN,28.2,112.98333333333333
CNCUN,CN,CUN,Chencun,Chencun,GD,22.95,113.23333333333333
CNCWN,CN,CWN,Chiwan Pt,Chiwan Pt,GD,22.483333333333334,113.88333333333334
CNCZX,CN,CZX,Changzhou,Changzhou,JS,31.783333333333335,119.96666666666667
CNDAL,CN,DAL,Dalian,Dalian,LN,38.916666666666664,121.6
CNDAN,CN,DAN,Daan,Daan,JL,43.95,129.85
CNDAS,CN,DAS,Dashihuagang,Dashihuagang,21,38.9,121.6
CNDAX,CN,DAX,Daxie Pt,Daxie Pt,ZJ,29.883333333333333,121.95
CNDAY,CN,DAY,Dayawan,Dayawan,GD,22.666666666666668,114.66666666666667
CNDBX,CN,DBX,Bohe,Bohe,GD,21.516666666666666,111.0
CNDCB,CN,DCB,DA CHAN BAY,DA CHAN BAY,GD,22.533333333333335,113.86666666666666
CNDDD,CN,DDD,Dadeng I.,Dadeng I.,FJ,24.533333333333335,118.31666666666666
CNDDW,CN,DDW,Dongdaiwan,Dongdaiwan,FJ,26.233333333333334,119.61666666666666
CNDDZ,CN,DDZ,Dandong,Dandong,LN,40.13333333333333,124.36666666666666
CNDEF,CN,DEF,Defeng,Defeng,GZ,26.216666666666665,109.11666666666666
CNDEZ,CN,DEZ,Dezhou,Dezhou,SD,37.43333333333333,116.28333333333333
CNDFA,CN,DFA,Dongfang,Dongfang,HI,19.05,108.93333333333334
CNDFG,CN,DFG,Dafeng,Dafeng,JS,33.18333333333333,120.46666666666667
CNDGG,CN,DGG,Dongguan,Dongguan,GD,23.033333333333335,113.75
CNDGN,CN,DGN,Donggang,Donggang,TJ,39.88333333333333,124.13333333333334
CNDGP,CN,DGP,Dongping,Dongping,GD,21.716666666666665,112.21666666666667
CNDHU,CN,DHU,Danzhou,Danzhou,GX,25.366666666666667,109.43333333333334
CNDJA,CN,DJA,Dongjiakou,Dongjiakou,SD,35.6,119.76666666666667
CNDJK,CN,DJK,Dongjiangkou,Dongjiangkou,GD,35.583333333333336,119.78333333333333
CNDJT,CN,DJT,Dongjiaotou Pt,Dongjiaotou Pt,GD,20.333333333333332,110.41666666666667
CNDLD,CN,DLD,Dalu Island,Dalu Island,LN,39.733333333333334,123.71666666666667
CNDMY,CN,DMY,Damaiyu,Damaiyu,ZJ,28.083333333333332,121.15
CNDNG,CN,DNG,Donghai,Donghai,GD,22.95,115.63333333333334
CNDOP,CN,DOP,Donglian Port,Donglian Port,GD,23.25,115.01666666666667
CNDOU,CN,DOU,Doumen Pt,Doumen Pt,GD,22.2,113.28333333333333
CNDOX,CN,DOX,Dongxing,Dongxing,GX,21.483333333333334,107.98333333333333
CNDPG,CN,DPG,Dapeng,Dapeng,GD,22.6,114.5
CNDSH,CN,DSH,Dongshi,Dongshi,FJ,24.666666666666668,118.46666666666667
CNDYN,CN,DYN,Dongying,Dongying,SD,37.416666666666664,118.68333333333334
CNENP,CN,ENP,Hengban,Hengban,GD,22.2,112.31666666666666
CNEZH,CN,EZH,Ezhou,Ezhou,HB,30.4,114.81666666666666
CNFAN,CN,FAN,Fangcheng Pt,Fangcheng Pt,GX,21.766666666666666,108.35
CNFCH,CN,FCH,Fengcheng,Fengcheng,SD,36.7,121.23333333333333
CNFKI,CN,FKI,Fengkai,Fengkai,GD,23.05,112.45
CNFKJ,CN,FKJ,Jiangkou,Jiangkou,GD,23.45,111.5
CNFLG,CN,FLG,Fuling,Fuling,CQ,29.7,107.33333333333333
CNFNG,CN,FNG,Fuyong,Fuyong,GD,22.65,113.78333333333333
CNFQX,CN,FQX,Xialong,Xialong,FJ,25.7,119.38333333333334
CNFUJ,CN,FUJ,Fujin,Fujin,HL,47.25,132.03333333333333
CNFUY,CN,FUY,Fuyuan,Fuyuan,HL,48.35,134.3
CNFZH,CN,FZH,Fuzhou,Fuzhou,FJ,26.083333333333332,119.3
CNGAO,CN,GAO,Gaogang,Gaogang,JS,32.3,119.85
CNGGK,CN,GGK,Gongkou,Gongkou,FJ,23.633333333333333,117.23333333333333
CNGGZ,CN,GGZ,Guangzhou,Guangzhou,GD,23.133333333333333,113.23333333333333
CNGHI,CN,GHI,Guanghai Pt,Guanghai Pt,GD,21.966666666666665,112.8
CNGIS,CN,GIS,Guishan,Guishan,GD,22.133333333333333,113.81666666666666
CNGLN,CN,GLN,Gaolan,Gaolan,GS,36.31666666666667,103.93333333333334
CNGNA,CN,GNA,Guang'ao,Guang'ao,GD,23.233333333333334,116.76666666666667
CNGOG,CN,GOG,Gongming,Gongming,GD,22.783333333333335,113.86666666666666
CNGOM,CN,GOM,Gaoming Pt,Gaoming Pt,GD,22.883333333333333,112.83333333333333
CNGON,CN,GON,Gaolan,Gaolan,GD,21.916666666666668,113.25
CNGSA,CN,GSA,Cangshan,Cangshan,SD,34.85,118.05
CNGUG,CN,GUG,Guigang,Guigang,GX,23.1,109.6
CNGUI,CN,GUI,Guilin,Guilin,GX,25.266666666666666,110.28333333333333
CNGUT,CN,GUT,Guangdong Terminal,Guangdong Terminal,GD,22.566666666666666,114.43333333333334
CNGZE,CN,GZE,Guzhen,Guzhen,GD,22.6,113.16666666666667
CNGZG,CN,GZG,Guangzhou Pt,Guangzhou Pt,GD,23.133333333333333,113.23333333333333
CNHCN,CN,HCN,Huachuan,Huachuan,HL,47.016666666666666,130.7
CNHEK,CN,HEK,Heihe,Heihe,HL,50.233333333333334,127.48333333333333
CNHGJ,CN,HGJ,Huangjiang,Huangjiang,GX,25.1,107.33333333333333
CNHHT,CN,HHT,Haitian Terminal/ Xiamen,Haitian Terminal/ Xiamen,FJ,27.1,120.3
CNHID,CN,HID,Huidong Pt,Huidong Pt,GD,22.983333333333334,114.7
CNHIG,CN,HIG,Haikou Pt,Haikou Pt,HI,20.033333333333335,110.16666666666667
CNHIJ,CN,HIJ,Huaiji,Huaiji,GD,23.05,112.45
CNHKO,CN,HKO,Haikou,Haikou,HI,20.033333333333335,110.33333333333333
CNHLI,CN,HLI,Huailai,Huailai,HE,40.36666666666667,115.5
CNHLJ,CN,HLJ,Jinghai,Jinghai,GD,23.033333333333335,116.3
CNHME,CN,HME,Haimen,Haimen,ZJ,28.666666666666668,121.43333333333334
CNHMN,CN,HMN,Humen Pt,Humen Pt,GD,22.833333333333332,113.66666666666667
CNHNI,CN,HNI,Hengli,Hengli,GD,23.166666666666668,114.61666666666666
CNHOU,CN,HOU,Houjie,Houjie,GD,22.933333333333334,113.63333333333334
CNHRN,CN,HRN,Harbin,Harbin,HL,45.733333333333334,126.6
CNHSC,CN,HSC,Shaoguan New Pt,Shaoguan New Pt,GD,24.8,113.61666666666666
CNHSI,CN,HSI,Huangshi Pt,Huangshi Pt,HB,30.2,115.1
CNHSN,CN,HSN,Heshan Pt,Heshan Pt,GD,22.766666666666666,112.95
CNHST,CN,HST,Heishantou,Heishantou,NM,50.2,119.38333333333334
CNHTG,CN,HTG,Hetang,Hetang,GD,22.65,113.13333333333334
CNHUD,CN,HUD,Huludao,Huludao,LN,40.75,120.85
CNHUH,CN,HUH,Huanghua Pt,Huanghua Pt,HE,38.35,117.35
CNHUI,CN,HUI,Huizhou,Huizhou,GD,23.083333333333332,114.36666666666666
CNHUL,CN,HUL,Hulin,Hulin,HL,45.78333333333333,132.95
CNHUM,CN,HUM,Huma,Huma,HL,51.7,126.65
CNHUN,CN,HUN,Huangpu New Port,Huangpu New Port,GD,23.083333333333332,113.5
CNHXG,CN,HXG,Haikou New Pt,Haikou New Pt,HI,20.25,108.83333333333333
CNHYN,CN,HYN,Huangyan,Huangyan,ZJ,28.633333333333333,121.25
CNHZH,CN,HZH,Huzhou,Huzhou,ZJ,30.866666666666667,120.1
CNHZU,CN,HZU,Houzhu,Houzhu,FJ,24.883333333333333,118.66666666666667
CNIMA,CN,IMA,Baimao,Baimao,SD,35.016666666666666,118.6
CNING,CN,ING,Xinyang,Xinyang,HA,32.13333333333333,114.05
CNJAX,CN,JAX,Jiaxing,Jiaxing,ZJ,30.766666666666666,120.75
CNJAY,CN,JAY,Jiayin,Jiayin,HL,48.86666666666667,130.36666666666667
CNJDR,CN,JDR,Quxi,Quxi,GD,23.583333333333332,116.43333333333334
CNJGU,CN,JGU,Jinguzhou,Jinguzhou,GD,22.516666666666666,113.01666666666667
CNJGY,CN,JGY,Jiangyin,Jiangyin,FJ,25.466666666666665,119.3
CNJHA,CN,JHA,Jinhua,Jinhua,ZJ,29.116666666666667,119.65
CNJIA,CN,JIA,Jiangyin Pt,Jiangyin Pt,JS,31.9,120.28333333333333
CNJIJ,CN,JIJ,Jingjiang,Jingjiang,JS,32.03333333333333,120.28333333333333
CNJIS,CN,JIS,Jiangshan Pt,Jiangshan Pt,GX,21.633333333333333,108.26666666666667
CNJIU,CN,JIU,Jiujiang,Jiujiang,JX,29.716666666666665,115.96666666666667
CNJIZ,CN,JIZ,Jiazi,Jiazi,GD,22.866666666666667,116.05
CNJMN,CN,JMN,Jiangmen,Jiangmen,GD,22.583333333333332,113.06666666666666
CNJNZ,CN,JNZ,Jinzhou Pt,Jinzhou Pt,LN,41.11666666666667,121.15
CNJOG,CN,JOG,Jinghong,Jinghong,YN,22.016666666666666,100.8
CNJRG,CN,JRG,Jurong,Jurong,JS,31.916666666666668,119.16666666666667
CNJUJ,CN,JUJ,Jiujiang,Jiujiang,GD,22.833333333333332,113.0
CNJUZ,CN,JUZ,Jiuzhen,Jiuzhen,FJ,24.033333333333335,117.7
CNJZK,CN,JZK,Jingzhou Pt,Jingzhou Pt,HB,30.3,112.26666666666667
CNKFG,CN,KFG,Kaifeng,Kaifeng,HA,34.78333333333333,114.33333333333333
CNLFN,CN,LFN,Lufeng,Lufeng,GD,22.95,115.63333333333334
CNLGI,CN,LGI,Longhai,Longhai,HN,26.466666666666665,113.26666666666667
CNLGU,CN,LGU,Longguan,Longguan,HE,40.766666666666666,115.56666666666666
CNLGY,CN,LGY,Longyan Pt,Longyan Pt,SD,37.43333333333333,122.63333333333334
